channel,well,adapter,collinear_confidence,conductance,conductance_filtered_data,event,experiment_tag,flow_cell_id,group_1_adjusted_offset_0mv_pa,group_1_adjusted_offset_0mv_std,group_1_offset_voltage_mv,group_order,include_well,initial_0mv_current_pa,initial_0mv_current_std,initial_current_0_pa,initial_current_1_pa,initial_current_2_pa,initial_voltage_0_mv,initial_voltage_1_mv,initial_voltage_2_mv,intercept,intercept_adjusted_0mv_current_pa,intercept_adjusted_0mv_current_std,multiple,mux_scan_assessment,mux_uncertain,pore,pore_1,pore_median,pore_sd,previous_offset,scan_number,scan_offset_voltage_mv,scan_running_voltage_mv,seconds_since_start_of_run,strand,strand2,strand_median,strand_range,total_good_samples,total_time_active,transition,unavailable,unclassed,unknown_negative,unknown_positive,zero
41,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
42,1,2375,1.47,0.761,True,97,no_sample,FLG114,3.876,1.397,5,1,1,7.497,1.37,11.051,18.583,26.262,-5,-15,-25,4.497,3.974,1.341,0,single_pore,0,11435,1069,214.77,1.55,5,2,5,-190,5640,0,0,,,13907,95.633,0,20288,0,0,21548,0
43,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
44,1,0,-0.48,0.012,False,0,no_sample,FLG114,-0.834,1.386,5,0,0,-0.823,1.391,-0.733,-0.594,-0.503,-5,-15,-25,-72.284,-0.86,1.401,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,5508.93,0,0,0,0,15,55177
45,1,0,-2.71,0.412,True,0,no_sample,FLG114,2.395,1.328,5,0,0,3.955,1.435,5.871,10.128,14.114,-5,-15,-25,4.346,2.293,1.355,0,zero,0,0,4,,,5,2,5,-190,5640,0,0,,,0,95.633,0,17787,0,0,13,25630
46,1,10797,0.29,0.718,True,216,no_sample,FLG114,0.742,1.316,5,1,1,4.148,1.353,7.579,14.74,21.93,-5,-15,-25,0.556,0.739,1.324,0,single_pore,0,31231,702,202.74,1.45,5,2,5,-190,5640,0,0,,,42244,5582.488,0,0,0,0,3056,10090
47,1,0,-0.95,0.007,False,0,no_sample,FLG114,-0.744,1.35,5,0,0,-0.741,1.388,-0.708,-0.589,-0.565,-5,-15,-25,-95.674,-0.756,1.389,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,17,55127
48,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
49,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
50,1,0,-0.99,0.008,False,0,no_sample,FLG114,-0.972,1.341,5,0,0,-0.973,1.388,-0.949,-0.824,-0.798,-5,-15,-25,-119.284,-0.979,1.359,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,55245
51,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
52,1,2486,5.91,0.777,True,177,no_sample,FLG114,0.55,1.546,5,1,1,4.294,1.546,7.705,15.178,23.242,-5,-15,-25,-0.218,0.66,1.552,0,single_pore,0,25224,22029,210.42,2.17,5,2,5,-190,5640,0,0,,,27887,5508.93,0,0,0,0,5397,0
53,1,5444,0.82,0.73,True,22,no_sample,FLG114,3.711,1.364,5,1,1,7.234,1.401,10.66,17.92,25.262,-5,-15,-25,4.582,3.659,1.393,0,single_pore,0,20590,26208,202.75,1.74,5,2,5,-190,5640,1337,0,112.9,86.7,27393,95.633,0,0,0,0,2971,0
54,1,8999,1.46,0.761,True,197,no_sample,FLG114,3.722,1.39,5,1,1,7.386,1.441,10.931,18.471,26.157,-5,-15,-25,4.326,3.708,1.428,0,single_pore,0,34668,394,216.69,1.49,5,2,5,-190,5640,0,0,,,43864,95.633,0,0,0,0,1965,9580
55,1,0,-1.48,0.051,False,0,no_sample,FLG114,-0.681,1.407,5,0,0,-0.599,1.404,-0.309,0.273,0.707,-5,-15,-25,-15.628,-0.732,1.408,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,5582.488,0,0,0,0,21,55286
56,1,0,71.85,0.858,False,0,no_sample,FLG114,0.003,1.418,5,0,0,3.16,1.525,4.92,9.912,22.089,-5,-15,-25,-6.454,-0.629,1.388,5830,multiple,0,0,146,,,5,2,5,-190,5640,0,0,,,0,1749.523,0,50124,0,0,1759,0
57,1,9710,4.16,0.71,True,103,no_sample,FLG114,0.006,1.369,5,1,1,3.548,1.389,7.049,13.937,21.241,-5,-15,-25,-0.17,0.128,1.345,0,single_pore,0,29874,10256,206.34,1.5,5,2,5,-190,5640,2494,0,111.08,61.3,42181,5508.93,0,0,0,0,2300,0
58,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
59,1,0,1.16,0.516,True,0,no_sample,FLG114,2.513,1.462,5,0,0,5.324,1.485,7.871,12.974,18.193,-5,-15,-25,5.212,2.653,1.451,0,unavailable,0,0,6,,,5,2,5,-190,5640,0,33138,,,0,95.633,0,15023,0,0,15,0
60,1,11408,3.7,0.735,True,78,no_sample,FLG114,1.079,1.363,5,1,1,4.929,1.452,8.496,15.662,23.198,-5,-15,-25,1.469,1.555,1.363,0,single_pore,0,25350,399,205.96,1.5,5,2,5,-190,5640,0,0,,,36836,5508.93,0,13453,0,0,4185,0
61,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
62,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
63,1,0,0.0,0.006,False,0,no_sample,FLG114,-0.626,1.275,5,0,0,-0.595,1.284,-0.581,-0.521,-0.461,-5,-15,-25,-106.833,-0.615,1.283,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,55178
64,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,496.616,0,0,0,0,0,0
65,1,3335,2.84,0.75,True,220,no_sample,FLG114,3.961,1.398,5,1,1,7.669,1.424,11.248,18.601,26.238,-5,-15,-25,4.941,4.108,1.38,0,single_pore,0,27133,5979,213.85,1.61,5,2,5,-190,5640,2950,0,120.03,64.7,33638,95.633,0,13741,0,0,975,0
66,1,0,-0.91,0.042,False,0,no_sample,FLG114,-1.115,1.271,5,0,0,-0.918,1.284,-0.779,-0.311,0.066,-5,-15,-25,-28.048,-1.143,1.275,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,4862.395,0,5001,0,0,0,50253
67,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,330.962,0,0,0,0,0,0
68,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
69,1,1680,0.54,0.706,True,79,no_sample,FLG114,3.87,1.391,5,1,1,7.345,1.368,10.494,17.529,24.618,-5,-15,-25,4.847,3.969,1.348,0,single_pore,0,36551,8824,187.49,1.8,5,2,5,-190,5640,0,0,,,38310,95.633,0,0,0,0,8049,0
70,1,10582,3.04,0.724,True,306,no_sample,FLG114,-0.32,1.307,5,1,1,3.243,1.328,6.59,13.679,21.072,-5,-15,-25,-0.972,-0.234,1.323,0,single_pore,0,40771,423,201.89,1.43,5,2,5,-190,5640,1829,0,110.44,40.3,53488,5508.93,0,0,0,0,1057,0
71,1,12034,3.0,0.755,True,305,no_sample,FLG114,4.433,1.377,5,1,1,8.069,1.392,11.634,19.032,26.73,-5,-15,-25,5.344,4.438,1.395,0,single_pore,0,39801,557,218.02,1.57,5,2,5,-190,5640,0,0,,,52140,95.633,0,0,0,0,2814,0
72,1,1077,3.81,0.736,True,0,no_sample,FLG114,3.796,1.315,5,0,0,7.35,1.298,10.855,18.023,25.572,-5,-15,-25,4.66,3.766,1.307,0,unavailable,0,793,139,208.15,1.45,5,2,5,-190,5640,0,0,,,1870,95.633,0,50826,0,0,0,0
73,1,776,-0.07,0.654,True,41,no_sample,FLG114,0.64,1.357,5,0,0,3.548,1.451,6.412,12.954,19.489,-5,-15,-25,-0.192,0.635,1.381,0,other,0,6778,48485,183.48,1.74,5,2,5,-190,5640,0,0,,,7595,5508.93,0,0,0,0,1374,0
74,1,0,0.02,0.005,False,0,no_sample,FLG114,-0.696,1.216,5,0,0,-0.666,1.222,-0.634,-0.58,-0.524,-5,-15,-25,-125.322,-0.669,1.226,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,55225
75,1,2420,0.32,0.666,True,53,no_sample,FLG114,0.779,1.365,5,0,0,3.952,1.394,7.128,13.769,20.442,-5,-15,-25,0.699,0.784,1.365,0,other,0,9476,31843,193.9,1.62,5,2,5,-190,5640,0,13693,,,11949,5582.488,0,0,0,0,475,0
76,1,0,0.26,0.001,False,0,no_sample,FLG114,-0.767,1.106,5,0,0,-0.782,1.12,-0.766,-0.765,-0.738,-5,-15,-25,-439.63,-0.787,1.107,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,55294
77,1,0,2.43,0.331,False,0,no_sample,FLG114,0.305,1.775,5,0,0,2.262,1.793,4.481,7.668,11.098,-5,-15,-25,3.411,3.42,1.474,0,unavailable,0,0,2756,,,5,2,5,-190,5640,0,0,,,0,95.633,0,42850,0,0,0,0
78,1,5990,3.48,0.765,True,235,no_sample,FLG114,4.465,1.446,5,1,1,8.119,1.51,11.774,19.25,27.074,-5,-15,-25,5.311,4.469,1.487,0,single_pore,0,25383,6665,217.56,1.65,5,2,5,-190,5640,1250,10024,116.31,54.9,32858,95.633,0,2917,0,0,1857,0
79,1,0,2.37,0.643,True,0,no_sample,FLG114,2.822,1.271,5,0,0,6.031,1.38,9.173,15.48,22.024,-5,-15,-25,4.212,2.933,1.287,0,other,0,0,55131,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
80,1,0,0.21,0.022,False,0,no_sample,FLG114,-0.92,1.262,5,0,0,-0.535,1.291,-0.841,-0.635,-0.408,-5,-15,-25,-48.984,-0.978,1.258,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,5508.93,0,0,0,0,0,55128
81,1,0,2.6,0.705,True,50,no_sample,FLG114,3.626,1.359,5,0,0,6.987,1.383,10.412,17.333,24.514,-5,-15,-25,4.702,3.766,1.328,0,other,0,5229,50513,194.82,1.83,5,2,5,-190,5640,0,0,,,5279,95.633,0,0,0,0,796,0
82,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
83,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
84,1,9125,2.6,0.735,True,166,no_sample,FLG114,0.644,1.33,5,1,1,4.156,1.333,7.62,14.842,22.324,-5,-15,-25,0.303,0.65,1.332,0,single_pore,0,37000,166,205.02,1.51,5,2,5,-190,5640,1249,0,107.67,49.3,47540,5582.488,0,10033,0,0,1004,0
85,1,0,12.53,0.494,True,0,no_sample,FLG114,4.081,1.39,5,0,0,3.338,2.042,5.838,10.149,15.713,-5,-15,-25,1.287,2.5,1.488,0,zero,0,0,16,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,19,56483
86,1,13050,2.91,0.725,True,529,no_sample,FLG114,0.799,1.327,5,1,1,4.201,1.386,7.616,14.724,22.123,-5,-15,-25,0.43,0.746,1.339,0,single_pore,0,38211,759,206.12,1.42,5,2,5,-190,5640,0,0,,,51790,5508.93,0,0,0,0,2592,0
87,1,0,-1.02,0.03,False,0,no_sample,FLG114,-0.812,1.372,5,0,0,-0.722,1.389,-0.648,-0.298,-0.05,-5,-15,-25,-30.997,-0.802,1.406,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,5514.43,0,0,0,0,5015,50142
88,1,0,-0.5,0.009,False,0,no_sample,FLG114,-0.656,1.342,5,0,0,-0.632,1.331,-0.634,-0.523,-0.462,-5,-15,-25,-81.033,-0.727,1.344,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,2043.062,0,0,0,0,0,55161
89,1,0,-2.08,0.068,False,0,no_sample,FLG114,0.0,1.365,5,0,0,0.442,1.367,0.763,1.55,2.129,-5,-15,-25,1.513,0.005,1.365,0,unavailable,0,0,0,,,5,2,5,-190,5640,0,0,,,0,3908.095,0,43010,0,0,13,410
90,1,4845,2.15,0.751,True,112,no_sample,FLG114,0.105,1.471,5,1,1,3.659,1.529,7.254,14.655,22.271,-5,-15,-25,-0.388,0.094,1.453,0,single_pore,0,22423,12017,209.8,1.57,5,2,5,-190,5640,0,0,,,27380,5508.93,0,13261,0,0,2546,0
91,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
92,1,1036,-2.45,0.781,True,82,no_sample,FLG114,3.876,1.334,5,0,0,7.848,1.38,11.342,19.278,26.969,-5,-15,-25,4.566,3.714,1.335,0,zero,0,3803,8691,220.86,1.75,5,2,5,-190,5640,0,0,,,4921,95.633,0,159,0,0,775,40181
93,1,0,-1.62,0.814,True,225,no_sample,FLG114,4.118,1.214,5,1,1,7.696,1.212,11.392,19.608,27.662,-5,-15,-25,4.036,4.025,1.252,0,single_pore,0,22082,9335,225.1,2.86,5,2,5,-190,5640,0,0,,,22307,95.633,0,11460,0,0,11187,0
94,1,4957,2.2,0.727,True,1963,no_sample,FLG114,2.067,1.21,5,1,1,5.562,1.24,9.052,16.215,23.598,-5,-15,-25,2.394,2.045,1.196,0,single_pore,0,11078,2899,206.31,1.46,5,2,5,-190,5640,1238,0,108.56,50.5,19236,5508.93,0,0,0,0,32966,0
95,1,2228,3.04,0.724,True,86,no_sample,FLG114,0.884,1.422,5,1,1,4.251,1.417,7.701,14.791,22.185,-5,-15,-25,0.561,0.853,1.435,0,single_pore,0,20321,32479,202.59,1.61,5,2,5,-190,5640,0,0,,,22635,5508.93,0,0,0,0,1339,775
96,1,1985,4.76,0.664,True,1469,no_sample,FLG114,1.091,1.333,5,1,1,4.117,1.337,7.237,13.634,20.507,-5,-15,-25,0.779,1.086,1.332,0,single_pore,0,15515,26774,188.66,1.94,5,2,5,-190,5640,1190,0,95.35,61.0,20159,5515.392,0,0,0,0,7868,0
97,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
98,1,12436,2.26,0.723,True,215,no_sample,FLG114,1.17,1.331,5,1,1,4.631,1.347,8.081,15.198,22.541,-5,-15,-25,1.123,1.188,1.312,0,single_pore,0,33707,5593,207.86,1.55,5,2,5,-190,5640,1200,0,113.36,58.6,47558,5508.93,0,0,0,0,2259,0
99,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,2454.856,0,0,0,0,0,0
100,1,0,1.52,0.661,True,10,no_sample,FLG114,3.564,1.29,5,0,0,6.544,1.477,9.749,16.28,22.963,-5,-15,-25,4.716,3.595,1.291,0,other,0,827,56476,178.29,1.46,5,2,5,-190,5640,0,0,,,837,95.633,0,0,0,0,1653,0
101,1,0,3.28,0.034,False,0,no_sample,FLG114,-0.333,1.247,5,0,0,-0.229,1.241,-0.201,-0.029,0.471,-5,-15,-25,-17.785,-0.376,1.233,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,3762.433,0,0,0,0,0,55100
102,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
103,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
104,1,4915,3.08,0.745,True,55,no_sample,FLG114,0.856,1.513,5,1,1,4.465,1.531,8.011,15.305,22.907,-5,-15,-25,0.684,0.908,1.532,0,single_pore,0,18534,31471,208.71,1.59,5,2,5,-190,5640,0,0,,,23504,5508.93,0,0,0,0,120,149
105,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
106,1,6032,2.86,0.734,True,103,no_sample,FLG114,1.218,1.263,5,1,1,4.743,1.304,8.287,15.482,22.963,-5,-15,-25,1.226,1.269,1.258,0,single_pore,0,24234,8181,206.42,1.36,5,2,5,-190,5640,2035,0,122.76,59.2,32404,5508.93,0,12223,0,0,1750,0
107,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,311.453,0,0,0,0,0,0
108,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,451.582,0,0,0,0,0,0
109,1,0,0.36,0.008,False,0,no_sample,FLG114,-0.594,1.21,5,0,0,-0.585,1.229,-0.488,-0.43,-0.336,-5,-15,-25,-73.99,-0.678,1.233,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,55187
110,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,3681.075,0,0,0,0,0,0
111,1,0,25.14,0.333,False,0,no_sample,FLG114,0.945,1.781,5,0,0,3.409,2.194,4.037,6.11,10.697,-5,-15,-25,-0.081,1.975,1.534,0,unavailable,0,0,8,,,5,2,5,-190,5640,0,0,,,0,1809.396,0,43419,0,0,0,0
112,1,0,58.64,0.161,False,0,no_sample,FLG114,3.171,1.333,5,0,0,3.975,1.945,6.384,5.059,9.598,-5,-15,-25,0.688,2.688,1.363,0,unavailable,0,0,18828,,,5,2,5,-190,5640,5013,2727,87.21,83.2,5013,95.633,0,27487,0,0,961,0
113,1,0,-0.73,0.035,False,0,no_sample,FLG114,-0.941,1.367,5,0,0,-0.83,1.359,-0.822,-0.44,-0.131,-5,-15,-25,-33.39,-0.913,1.351,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,5021.941,0,0,0,0,16,55176
114,1,0,-0.64,0.016,False,0,no_sample,FLG114,-0.51,1.331,5,0,0,-0.48,1.342,-0.389,-0.202,-0.079,-5,-15,-25,-34.207,-0.54,1.358,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,1579.585,0,0,0,0,11,55292
115,1,1004,0.07,0.734,True,55,no_sample,FLG114,4.027,1.526,5,0,0,7.685,1.527,11.149,18.489,25.836,-5,-15,-25,5.181,4.099,1.516,0,other,0,0,45654,,,5,2,5,-190,5640,4681,0,109.19,72.0,5740,95.633,0,0,0,0,7221,0
116,1,0,-0.9,0.003,False,0,no_sample,FLG114,-0.502,1.431,5,0,0,-0.421,1.43,-0.416,-0.337,-0.348,-5,-15,-25,-88.149,-0.529,1.426,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,3943.752,0,0,0,0,0,55245
117,1,0,0.2,0.009,False,0,no_sample,FLG114,-1.296,1.339,5,0,0,-1.26,1.301,-1.243,-1.165,-1.067,-5,-15,-25,-151.065,-1.283,1.345,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,1663.724,0,0,0,0,0,55113
118,1,0,-0.02,0.02,False,0,no_sample,FLG114,-0.77,1.228,5,0,0,-0.821,1.224,-0.821,-0.624,-0.429,-5,-15,-25,-51.87,-0.761,1.236,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,5508.93,0,0,0,0,0,55075
119,1,0,-0.51,0.007,False,0,no_sample,FLG114,-0.952,1.342,5,0,0,-0.919,1.307,-0.924,-0.827,-0.781,-5,-15,-25,-133.241,-0.979,1.319,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,55196
120,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
121,1,0,0.57,0.007,False,0,no_sample,FLG114,-1.065,1.287,5,0,0,-1.077,1.247,-0.997,-0.96,-0.866,-5,-15,-25,-155.136,-1.093,1.277,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,4272.71,0,0,0,0,11,55235
122,1,15843,2.29,0.725,True,300,no_sample,FLG114,1.248,1.406,5,1,1,4.661,1.45,8.117,15.252,22.616,-5,-15,-25,1.142,1.258,1.387,0,single_pore,0,30706,3217,204.82,1.57,5,2,5,-190,5640,0,0,,,46849,5510.897,0,0,0,0,7132,0
123,1,2104,4.35,0.74,True,107,no_sample,FLG114,2.398,1.379,5,1,1,5.838,1.414,9.307,16.491,24.11,-5,-15,-25,2.47,2.382,1.385,0,single_pore,0,28062,7807,207.65,1.46,5,2,5,-190,5640,0,0,,,30273,5523.939,0,13247,0,0,2911,0
124,1,0,0.62,0.0,False,0,no_sample,FLG114,-0.674,1.202,5,0,0,-0.667,1.179,-0.655,-0.689,-0.661,-5,-15,-25,40.881,-0.744,1.194,0,zero,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,55223
125,1,838,3.72,0.72,True,126,no_sample,FLG114,-0.389,1.302,5,1,1,3.035,1.337,6.461,13.478,20.867,-5,-15,-25,-1.12,-0.402,1.322,0,single_pore,0,12649,38161,197.01,1.45,5,2,5,-190,5640,3300,0,107.98,55.5,16913,5547.446,0,0,0,0,865,0
126,1,0,,,False,0,no_sample,FLG114,,,5,0,0,,,,,,-5,-15,-25,,,,0,saturated,0,0,0,,,5,2,5,-190,5640,0,0,,,0,95.633,0,0,0,0,0,0
